trial,condition,receiver,time_s,sequence_offset,rssi_dbm
empty_01,empty,RX01,48.40401,2418,-50
empty_01,empty,RX01,48.425472,2419,-50
empty_01,empty,RX01,48.443981,2420,-50
empty_01,empty,RX01,48.463992,2421,-50
empty_01,empty,RX01,48.486583,2422,-50
empty_01,empty,RX01,48.503975,2423,-50
empty_01,empty,RX01,48.525736,2424,-50
empty_01,empty,RX01,48.543988,2425,-50
empty_01,empty,RX01,48.56444,2426,-50
empty_01,empty,RX01,48.590748,2427,-50
empty_01,empty,RX01,48.604221,2428,-50
empty_01,empty,RX01,48.624895,2429,-49
empty_01,empty,RX01,48.643974,2430,-50
empty_01,empty,RX01,48.66685,2431,-50
empty_01,empty,RX01,48.693826,2432,-50
empty_01,empty,RX01,48.707033,2433,-50
empty_01,empty,RX01,48.723974,2434,-50
empty_01,empty,RX01,48.743963,2435,-50
empty_01,empty,RX01,48.769255,2436,-50
empty_01,empty,RX01,48.784497,2437,-50
empty_01,empty,RX01,48.806235,2438,-50
empty_01,empty,RX01,48.826595,2439,-50
empty_01,empty,RX01,48.843998,2440,-50
empty_01,empty,RX01,48.863977,2441,-50
empty_01,empty,RX01,48.884553,2442,-50
empty_01,empty,RX01,48.905345,2443,-50
empty_01,empty,RX01,48.923978,2444,-50
empty_01,empty,RX01,48.943979,2445,-50
empty_01,empty,RX01,48.963994,2446,-50
empty_01,empty,RX01,48.986923,2447,-50
empty_01,empty,RX01,49.003984,2448,-50
empty_01,empty,RX01,49.02527,2449,-50
empty_01,empty,RX01,49.043968,2450,-50
empty_01,empty,RX01,49.064586,2451,-50
empty_01,empty,RX01,49.084203,2452,-50
empty_01,empty,RX01,49.110147,2453,-49
empty_01,empty,RX01,49.127673,2454,-50
empty_01,empty,RX01,49.143951,2455,-50
empty_01,empty,RX01,49.163988,2456,-50
empty_01,empty,RX01,49.18397,2457,-50
empty_01,empty,RX01,49.205367,2458,-50
empty_01,empty,RX01,49.230049,2459,-50
empty_01,empty,RX01,49.244116,2460,-50
empty_01,empty,RX01,49.263948,2461,-50
empty_01,empty,RX01,49.283968,2462,-50
empty_01,empty,RX01,49.305621,2463,-50
empty_01,empty,RX01,49.325174,2464,-50
empty_01,empty,RX01,49.344918,2465,-50
empty_01,empty,RX01,49.365945,2466,-50
empty_01,empty,RX01,49.385328,2467,-50
empty_01,empty,RX01,49.407829,2468,-50
empty_01,empty,RX01,49.42624,2469,-50
empty_01,empty,RX01,49.443957,2470,-50
empty_01,empty,RX01,49.468352,2471,-50
empty_01,empty,RX01,49.486045,2472,-50
empty_01,empty,RX01,49.510208,2473,-50
empty_01,empty,RX01,49.526119,2474,-50
empty_01,empty,RX01,49.546153,2475,-49
empty_01,empty,RX01,49.564747,2476,-50
empty_01,empty,RX01,49.588458,2477,-50
empty_01,empty,RX01,49.612622,2478,-50
empty_01,empty,RX01,49.623935,2479,-50
empty_01,empty,RX01,49.647034,2480,-50
empty_01,empty,RX01,49.663953,2481,-50
empty_01,empty,RX01,49.684203,2482,-50
empty_01,empty,RX01,49.703933,2483,-50
empty_01,empty,RX01,49.724574,2484,-50
empty_01,empty,RX01,49.745625,2485,-50
empty_01,empty,RX01,49.76394,2486,-50
empty_01,empty,RX01,49.785797,2487,-50
empty_01,empty,RX01,49.806158,2488,-49
empty_01,empty,RX01,49.824046,2489,-50
empty_01,empty,RX01,49.844462,2490,-50
empty_01,empty,RX01,49.863914,2491,-50
empty_01,empty,RX01,49.884173,2492,-50
empty_01,empty,RX01,49.905316,2493,-50
empty_01,empty,RX01,49.923935,2494,-50
empty_01,empty,RX01,49.94685,2495,-50
empty_01,empty,RX01,49.963946,2496,-50
empty_01,empty,RX01,49.983975,2497,-50
empty_01,empty,RX02,10.000064,500,-54
empty_01,empty,RX02,10.020083,501,-53
empty_01,empty,RX02,10.042205,502,-54
empty_01,empty,RX02,10.061683,503,-53
empty_01,empty,RX02,10.088071,504,-54
empty_01,empty,RX02,10.100241,505,-53
empty_01,empty,RX02,10.121918,506,-53
empty_01,empty,RX02,10.140227,507,-54
empty_01,empty,RX02,10.162179,508,-54
empty_01,empty,RX02,10.188581,509,-54
empty_01,empty,RX02,10.204428,510,-54
empty_01,empty,RX02,10.228207,511,-54
empty_01,empty,RX02,10.260815,513,-54
empty_01,empty,RX02,10.28364,514,-54
empty_01,empty,RX02,10.302177,515,-54
empty_01,empty,RX02,10.329842,516,-54
empty_01,empty,RX02,10.340064,517,-54
empty_01,empty,RX02,10.362309,518,-54
empty_01,empty,RX02,10.384393,519,-54
empty_01,empty,RX02,10.40017,520,-53
empty_01,empty,RX02,10.431704,521,-53
empty_01,empty,RX02,10.440068,522,-54
empty_01,empty,RX02,10.460078,523,-53
empty_01,empty,RX02,10.481066,524,-53
empty_01,empty,RX02,10.501615,525,-54
empty_01,empty,RX02,10.521445,526,-54
empty_01,empty,RX02,10.540073,527,-54
empty_01,empty,RX02,10.562943,528,-53
empty_01,empty,RX02,10.581295,529,-54
empty_01,empty,RX02,10.60007,530,-53
empty_01,empty,RX02,10.625376,531,-54
empty_01,empty,RX02,10.640073,532,-54
empty_01,empty,RX02,10.662737,533,-54
empty_01,empty,RX02,10.680615,534,-53
empty_01,empty,RX02,10.701973,535,-54
empty_01,empty,RX02,10.721105,536,-54
empty_01,empty,RX02,10.740063,537,-54
empty_01,empty,RX02,10.761039,538,-54
empty_01,empty,RX02,10.780748,539,-53
empty_01,empty,RX02,10.804357,540,-54
empty_01,empty,RX02,10.840803,541,-53
empty_01,empty,RX02,10.841491,542,-54
empty_01,empty,RX02,10.862369,543,-54
empty_01,empty,RX02,10.885158,544,-53
empty_01,empty,RX02,10.904083,545,-54
empty_01,empty,RX02,10.924653,546,-53
empty_01,empty,RX02,10.948129,547,-54
empty_01,empty,RX02,10.96609,548,-53
empty_01,empty,RX02,10.990465,549,-53
empty_01,empty,RX02,11.012951,550,-54
empty_01,empty,RX02,11.042818,552,-54
empty_01,empty,RX02,11.061544,553,-54
empty_01,empty,RX02,11.104025,554,-54
empty_01,empty,RX02,11.10889,555,-52
empty_01,empty,RX02,11.124782,556,-53
empty_01,empty,RX02,11.156445,557,-55
empty_01,empty,RX02,11.174612,558,-54
empty_01,empty,RX02,11.198431,559,-54
empty_01,empty,RX02,11.205086,560,-53
empty_01,empty,RX02,11.227788,561,-54
empty_01,empty,RX02,11.246757,562,-53
empty_01,empty,RX02,11.266068,563,-54
empty_01,empty,RX02,11.289511,564,-53
empty_01,empty,RX02,11.304782,565,-53
empty_01,empty,RX02,11.330802,566,-54
empty_01,empty,RX02,11.346121,567,-54
empty_01,empty,RX02,11.364756,568,-53
empty_01,empty,RX02,11.384765,569,-53
empty_01,empty,RX02,11.404752,570,-53
empty_01,empty,RX02,11.428338,571,-53
empty_01,empty,RX02,11.44476,572,-54
empty_01,empty,RX02,11.464779,573,-54
empty_01,empty,RX02,11.486198,574,-54
empty_01,empty,RX02,11.506392,575,-53
empty_01,empty,RX02,11.52477,576,-53
empty_01,empty,RX02,11.546968,577,-54
empty_01,empty,RX02,11.564764,578,-54
empty_01,empty,RX02,11.587773,579,-54
empty_01,empty,RX02,11.604743,580,-54
empty_01,empty,RX02,11.626911,581,-54
empty_01,empty,RX02,11.649392,582,-54
empty_01,empty,RX02,11.664754,583,-54
empty_01,empty,RX02,11.684859,584,-54
empty_01,empty,RX02,11.704896,585,-54
empty_01,empty,RX02,11.726949,586,-54
empty_01,empty,RX02,11.751789,587,-54
empty_01,empty,RX02,11.769438,588,-54
empty_01,empty,RX02,11.785086,589,-54
empty_01,empty,RX02,11.809244,590,-54
empty_01,empty,RX02,11.826924,591,-54
empty_01,empty,RX02,11.844761,592,-54
empty_01,empty,RX02,11.864851,593,-54
empty_01,empty,RX02,11.884747,594,-54
empty_01,empty,RX02,11.905381,595,-54
empty_01,empty,RX02,11.929417,596,-54
empty_01,empty,RX02,11.945713,597,-54
empty_01,empty,RX02,11.964725,598,-54
empty_01,empty,RX02,11.985859,599,-54
empty_01,empty,RX02,12.007795,600,-53
empty_01,empty,RX02,12.024767,601,-54
empty_01,empty,RX02,12.045071,602,-54
empty_01,empty,RX02,12.064764,603,-53
empty_01,empty,RX02,12.085264,604,-54
empty_01,empty,RX02,12.110201,605,-54
empty_01,empty,RX02,12.12476,606,-54
empty_01,empty,RX02,12.144763,607,-54
empty_01,empty,RX02,12.168358,608,-54
empty_01,empty,RX02,12.184772,609,-54
empty_01,empty,RX02,12.205164,610,-54
empty_01,empty,RX02,12.227519,611,-53
empty_01,empty,RX02,12.24609,612,-54
empty_01,empty,RX02,12.26943,613,-54
empty_01,empty,RX02,12.285849,614,-54
empty_01,empty,RX02,12.305347,615,-54
empty_01,empty,RX02,12.325643,616,-53
empty_01,empty,RX02,12.348495,617,-54
empty_01,empty,RX02,12.364722,618,-54
empty_01,empty,RX02,12.384745,619,-54
empty_01,empty,RX02,12.409643,620,-53
empty_01,empty,RX02,12.424743,621,-53
empty_01,empty,RX02,12.446898,622,-54
empty_01,empty,RX02,12.468602,623,-54
empty_01,empty,RX02,12.484743,624,-54
empty_01,empty,RX02,12.504743,625,-54
empty_01,empty,RX02,12.530479,626,-53
empty_01,empty,RX02,12.547415,627,-54
empty_01,empty,RX02,12.57099,628,-53
empty_01,empty,RX02,12.584735,629,-54
empty_01,empty,RX02,12.604714,630,-54
empty_01,empty,RX02,12.626281,631,-54
empty_01,empty,RX02,12.647698,632,-54
empty_01,empty,RX02,12.667016,633,-54
empty_01,empty,RX02,12.684712,634,-54
empty_01,empty,RX02,12.704751,635,-53
empty_01,empty,RX02,12.727657,636,-54
empty_01,empty,RX02,12.748449,637,-54
empty_01,empty,RX02,12.765324,638,-54
empty_01,empty,RX02,12.784754,639,-54
empty_01,empty,RX02,12.804733,640,-54
empty_01,empty,RX02,12.824753,641,-54
empty_01,empty,RX02,12.851973,642,-54
empty_01,empty,RX02,12.86494,643,-54
empty_01,empty,RX02,12.888428,644,-53
empty_01,empty,RX02,12.905486,645,-54
empty_01,empty,RX02,12.946679,647,-54
empty_01,empty,RX02,12.964736,648,-54
empty_01,empty,RX02,12.986984,649,-53
empty_01,empty,RX02,13.006916,650,-54
empty_01,empty,RX02,13.029437,651,-54
empty_01,empty,RX02,13.044739,652,-54
empty_01,empty,RX02,13.065299,653,-54
empty_01,empty,RX02,13.085624,654,-54
empty_01,empty,RX02,13.104729,655,-54
empty_01,empty,RX02,13.124739,656,-54
empty_01,empty,RX02,13.144861,657,-54
empty_01,empty,RX02,13.167957,658,-54
empty_01,empty,RX02,13.184727,659,-54
empty_01,empty,RX02,13.204734,660,-54
empty_01,empty,RX02,13.227497,661,-54
empty_01,empty,RX02,13.249398,662,-54
empty_01,empty,RX02,13.266274,663,-54
empty_01,empty,RX02,13.287824,664,-53
empty_01,empty,RX02,13.304734,665,-54
empty_01,empty,RX02,13.32838,666,-54
empty_01,empty,RX02,13.344714,667,-54
empty_01,empty,RX02,13.366032,668,-54
empty_01,empty,RX02,13.390204,669,-54
empty_01,empty,RX02,13.404708,670,-54
empty_01,empty,RX02,13.42925,671,-53
empty_01,empty,RX02,13.44472,672,-53
empty_01,empty,RX02,13.465256,673,-54
empty_01,empty,RX02,13.486889,674,-54
empty_01,empty,RX02,13.504737,675,-54
empty_01,empty,RX02,13.524719,676,-54
empty_01,empty,RX02,13.546785,677,-53
empty_01,empty,RX02,13.567664,678,-54
empty_01,empty,RX02,13.58472,679,-54
empty_01,empty,RX02,13.607404,680,-54
empty_01,empty,RX02,13.628304,681,-54
empty_01,empty,RX02,13.645152,682,-54
empty_01,empty,RX02,13.670052,683,-54
empty_01,empty,RX02,13.684736,684,-53
empty_01,empty,RX02,13.706544,685,-54
empty_01,empty,RX02,13.724732,686,-54
empty_01,empty,RX02,13.74623,687,-53
empty_01,empty,RX02,13.765732,688,-54
empty_01,empty,RX02,13.784713,689,-54
empty_01,empty,RX02,13.804702,690,-53
empty_01,empty,RX02,13.826123,691,-54
empty_01,empty,RX02,13.848636,692,-53
empty_01,empty,RX02,13.866333,693,-54
empty_01,empty,RX02,13.884719,694,-54
empty_01,empty,RX02,13.906976,695,-54
empty_01,empty,RX02,13.924722,696,-54
empty_01,empty,RX02,13.946917,697,-54
empty_01,empty,RX02,13.966236,698,-54
empty_01,empty,RX02,13.986928,699,-54
empty_01,empty,RX02,14.004825,700,-53
empty_01,empty,RX02,14.024707,701,-54
empty_01,empty,RX02,14.046889,702,-54
empty_01,empty,RX02,14.066508,703,-54
empty_01,empty,RX02,14.084797,704,-54
empty_01,empty,RX02,14.107869,705,-53
empty_01,empty,RX02,14.12471,706,-54
empty_01,empty,RX02,14.144815,707,-54
empty_01,empty,RX02,14.164685,708,-54
empty_01,empty,RX02,14.186232,709,-54
empty_01,empty,RX02,14.209442,710,-54
empty_01,empty,RX02,14.2247,711,-54
empty_01,empty,RX02,14.244703,712,-54
empty_01,empty,RX02,14.27129,713,-54
empty_01,empty,RX02,14.289627,714,-53
empty_01,empty,RX02,14.306163,715,-54
empty_01,empty,RX02,14.324703,716,-54
empty_01,empty,RX02,14.345129,717,-54
empty_01,empty,RX02,14.369165,718,-54
empty_01,empty,RX02,14.38778,719,-53
empty_01,empty,RX02,14.404922,720,-53
empty_01,empty,RX02,14.424721,721,-54
empty_01,empty,RX02,14.447527,722,-54
empty_01,empty,RX02,14.46667,723,-53
empty_01,empty,RX02,14.489278,724,-54
empty_01,empty,RX02,14.508218,725,-53
empty_01,empty,RX02,14.524877,726,-54
empty_01,empty,RX02,14.544707,727,-54
empty_01,empty,RX02,14.565485,728,-54
empty_01,empty,RX02,14.591669,729,-54
empty_01,empty,RX02,14.606872,730,-53
empty_01,empty,RX02,14.629531,731,-54
empty_01,empty,RX02,14.645909,732,-54
empty_01,empty,RX02,14.667872,733,-54
empty_01,empty,RX02,14.687044,734,-54
empty_01,empty,RX02,14.707942,735,-54
empty_01,empty,RX02,14.724686,736,-54
empty_01,empty,RX02,14.744689,737,-54
empty_01,empty,RX02,14.764678,738,-54
empty_01,empty,RX02,14.784688,739,-53
empty_01,empty,RX02,14.806169,740,-54
empty_01,empty,RX02,14.828376,741,-54
empty_01,empty,RX02,14.844686,742,-54
empty_01,empty,RX02,14.864703,743,-54
empty_01,empty,RX02,14.884673,744,-54
empty_01,empty,RX02,14.905005,745,-54
empty_01,empty,RX02,14.926255,746,-54
empty_01,empty,RX02,14.944685,747,-54
empty_01,empty,RX02,14.964682,748,-53
empty_01,empty,RX02,14.98499,749,-53
empty_01,empty,RX02,15.007449,750,-53
empty_01,empty,RX02,15.028631,751,-54
empty_01,empty,RX02,15.044701,752,-54
empty_01,empty,RX02,15.067554,753,-54
empty_01,empty,RX02,15.085449,754,-54
empty_01,empty,RX02,15.105805,755,-54
empty_01,empty,RX02,15.131031,756,-54
empty_01,empty,RX02,15.146935,757,-54
empty_01,empty,RX02,15.166635,758,-53
empty_01,empty,RX02,15.184674,759,-54
empty_01,empty,RX02,15.208201,760,-54
empty_01,empty,RX02,15.233461,761,-54
empty_01,empty,RX02,15.249696,762,-53
empty_01,empty,RX02,15.267029,763,-54
empty_01,empty,RX02,15.286455,764,-54
empty_01,empty,RX02,15.31123,765,-54
empty_01,empty,RX02,15.324667,766,-54
empty_01,empty,RX02,15.344691,767,-54
empty_01,empty,RX02,15.36661,768,-54
empty_01,empty,RX02,15.384797,769,-53
empty_01,empty,RX02,15.410901,770,-54
empty_01,empty,RX02,15.42708,771,-54
empty_01,empty,RX02,15.444692,772,-54
empty_01,empty,RX02,15.465264,773,-54
empty_01,empty,RX02,15.487073,774,-54
empty_01,empty,RX02,15.50474,775,-53
empty_01,empty,RX02,15.526668,776,-54
empty_01,empty,RX02,15.545208,777,-54
empty_01,empty,RX02,15.566994,778,-54
empty_01,empty,RX02,15.589486,779,-53
empty_01,empty,RX02,15.604685,780,-54
empty_01,empty,RX02,15.625383,781,-54
empty_01,empty,RX02,15.644684,782,-54
empty_01,empty,RX02,15.664689,783,-54
empty_01,empty,RX02,15.684661,784,-53
empty_01,empty,RX02,15.704672,785,-54
empty_01,empty,RX02,15.724698,786,-54
empty_01,empty,RX02,15.745962,787,-53
empty_01,empty,RX02,15.764689,788,-54
empty_01,empty,RX02,15.785063,789,-54
empty_01,empty,RX02,15.809047,790,-54
empty_01,empty,RX02,15.847851,792,-54
empty_01,empty,RX02,15.864683,793,-54
empty_01,empty,RX02,15.884704,794,-53
empty_01,empty,RX02,15.906817,795,-54
empty_01,empty,RX02,15.92467,796,-54
empty_01,empty,RX02,15.944685,797,-54
empty_01,empty,RX02,15.964644,798,-54
empty_01,empty,RX02,15.984953,799,-54
empty_01,empty,RX02,16.004656,800,-53
empty_01,empty,RX02,16.027512,801,-53
empty_01,empty,RX02,16.046494,802,-54
empty_01,empty,RX02,16.066038,803,-54
empty_01,empty,RX02,16.085977,804,-54
empty_01,empty,RX02,16.104682,805,-53
empty_01,empty,RX02,16.129416,806,-54
empty_01,empty,RX02,16.145559,807,-54
empty_01,empty,RX02,16.164658,808,-54
empty_01,empty,RX02,16.188356,809,-54
empty_01,empty,RX02,16.205107,810,-54
empty_01,empty,RX02,16.224675,811,-54
empty_01,empty,RX02,16.246385,812,-54
empty_01,empty,RX02,16.264791,813,-54
empty_01,empty,RX02,16.28465,814,-54
empty_01,empty,RX02,16.306303,815,-53
empty_01,empty,RX02,16.324807,816,-54
empty_01,empty,RX02,16.346317,817,-54
empty_01,empty,RX02,16.366222,818,-54
empty_01,empty,RX02,16.386223,819,-54
empty_01,empty,RX02,16.404662,820,-54
empty_01,empty,RX02,16.427883,821,-53
empty_01,empty,RX02,16.444655,822,-54
empty_01,empty,RX02,16.466834,823,-54
empty_01,empty,RX02,16.484654,824,-54
empty_01,empty,RX02,16.505011,825,-54
empty_01,empty,RX02,16.526361,826,-54
empty_01,empty,RX02,16.547126,827,-54
empty_01,empty,RX02,16.564755,828,-53
empty_01,empty,RX02,16.584659,829,-54
empty_01,empty,RX02,16.607731,830,-54
empty_01,empty,RX02,16.626572,831,-54
empty_01,empty,RX02,16.649388,832,-53
empty_01,empty,RX02,16.667067,833,-53
empty_01,empty,RX02,16.684658,834,-54
empty_01,empty,RX02,16.704661,835,-54
empty_01,empty,RX02,16.727767,836,-53
empty_01,empty,RX02,16.747377,837,-54
empty_01,empty,RX02,16.769469,838,-54
empty_01,empty,RX02,16.784664,839,-54
empty_01,empty,RX02,16.805219,840,-54
empty_01,empty,RX02,16.824714,841,-53
empty_01,empty,RX02,16.844643,842,-54
empty_01,empty,RX02,16.871874,843,-54
empty_01,empty,RX02,16.885558,844,-54
empty_01,empty,RX02,16.905199,845,-54
empty_01,empty,RX02,16.924666,846,-54
empty_01,empty,RX02,16.945787,847,-54
empty_01,empty,RX02,16.966917,848,-54
empty_01,empty,RX02,16.984652,849,-54
empty_01,empty,RX02,17.004783,850,-54
empty_01,empty,RX02,17.026359,851,-54
empty_01,empty,RX02,17.048312,852,-53
empty_01,empty,RX02,17.066404,853,-54
empty_01,empty,RX02,17.089031,854,-54
empty_01,empty,RX02,17.104648,855,-54
empty_01,empty,RX02,17.127872,856,-53
empty_01,empty,RX02,17.144662,857,-54
empty_01,empty,RX02,17.164627,858,-54
empty_01,empty,RX02,17.188261,859,-54
empty_01,empty,RX02,17.205481,860,-54
empty_01,empty,RX02,17.230288,861,-53
empty_01,empty,RX02,17.244644,862,-53
empty_01,empty,RX02,17.26526,863,-54
empty_01,empty,RX02,17.288745,864,-54
empty_01,empty,RX02,17.304643,865,-54
empty_01,empty,RX02,17.324689,866,-54
empty_01,empty,RX02,17.34764,867,-54
empty_01,empty,RX02,17.366222,868,-54
empty_01,empty,RX02,17.386732,869,-53
empty_01,empty,RX02,17.404654,870,-54
empty_01,empty,RX02,17.426326,871,-54
empty_01,empty,RX02,17.445813,872,-54
empty_01,empty,RX02,17.464634,873,-54
empty_01,empty,RX02,17.486278,874,-53
empty_01,empty,RX02,17.504661,875,-54
empty_01,empty,RX02,17.524632,876,-54
empty_01,empty,RX02,17.548217,877,-53
empty_01,empty,RX02,17.56476,878,-54
empty_01,empty,RX02,17.588696,879,-53
empty_01,empty,RX02,17.604635,880,-54
empty_01,empty,RX02,17.625458,881,-53
empty_01,empty,RX02,17.645266,882,-54
empty_01,empty,RX02,17.665089,883,-53
empty_01,empty,RX02,17.684644,884,-53
empty_01,empty,RX02,17.704629,885,-54
empty_01,empty,RX02,17.724886,886,-54
empty_01,empty,RX02,17.744652,887,-54
empty_01,empty,RX02,17.767889,888,-53
empty_01,empty,RX02,17.787712,889,-54
empty_01,empty,RX02,17.804763,890,-53
empty_01,empty,RX02,17.82464,891,-54
empty_01,empty,RX02,17.846607,892,-53
empty_01,empty,RX02,17.871155,893,-53
empty_01,empty,RX02,17.885599,894,-54
empty_01,empty,RX02,17.904656,895,-54
empty_01,empty,RX02,17.924614,896,-54
empty_01,empty,RX02,17.944704,897,-54
empty_01,empty,RX02,17.973121,898,-54
empty_01,empty,RX02,17.986549,899,-54
empty_01,empty,RX02,18.004607,900,-53
empty_01,empty,RX02,18.025861,901,-54
empty_01,empty,RX02,18.04711,902,-53
empty_01,empty,RX02,18.065312,903,-54
empty_01,empty,RX02,18.086153,904,-54
empty_01,empty,RX02,18.106738,905,-54
empty_01,empty,RX02,18.124628,906,-54
empty_01,empty,RX02,18.144632,907,-53
empty_01,empty,RX02,18.165723,908,-53
empty_01,empty,RX02,18.185445,909,-53
empty_01,empty,RX02,18.206819,910,-54
empty_01,empty,RX02,18.224636,911,-54
empty_01,empty,RX02,18.244624,912,-54
empty_01,empty,RX02,18.268135,913,-54
empty_01,empty,RX02,18.285224,914,-53
empty_01,empty,RX02,18.311262,915,-53
empty_01,empty,RX02,18.324636,916,-54
empty_01,empty,RX02,18.344642,917,-54
empty_01,empty,RX02,18.364614,918,-54
empty_01,empty,RX02,18.390349,919,-54
empty_01,empty,RX02,18.407906,920,-54
empty_01,empty,RX02,18.424614,921,-54
empty_01,empty,RX02,18.444595,922,-54
empty_01,empty,RX02,18.464625,923,-53
empty_01,empty,RX02,18.485393,924,-54
empty_01,empty,RX02,18.50505,925,-54
empty_01,empty,RX02,18.524628,926,-53
empty_01,empty,RX02,18.545459,927,-53
empty_01,empty,RX02,18.56499,928,-54
empty_01,empty,RX02,18.585627,929,-53
empty_01,empty,RX02,18.612691,930,-54
empty_01,empty,RX02,18.626539,931,-54
empty_01,empty,RX02,18.646028,932,-54
empty_01,empty,RX02,18.664638,933,-54
empty_01,empty,RX02,18.692103,934,-54
empty_01,empty,RX02,18.704626,935,-54
empty_01,empty,RX02,18.724592,936,-54
empty_01,empty,RX02,18.745216,937,-54
empty_01,empty,RX02,18.769576,938,-54
empty_01,empty,RX02,18.800274,939,-53
empty_01,empty,RX02,18.805329,940,-53
empty_01,empty,RX02,18.826799,941,-54
empty_01,empty,RX02,18.846972,942,-53
empty_01,empty,RX02,18.866319,943,-54
empty_01,empty,RX02,18.892596,944,-54
empty_01,empty,RX02,18.904611,945,-53
empty_01,empty,RX02,18.927815,946,-54
empty_01,empty,RX02,18.94461,947,-54
empty_01,empty,RX02,18.964616,948,-54
empty_01,empty,RX02,18.984623,949,-53
empty_01,empty,RX02,19.004712,950,-54
empty_01,empty,RX02,19.027904,951,-54
empty_01,empty,RX02,19.04459,952,-54
empty_01,empty,RX02,19.066205,953,-54
empty_01,empty,RX02,19.085215,954,-54
empty_01,empty,RX02,19.128078,955,-54
